source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Source_Tumor_CSC,Target_PBMC_NK,ARF6,SMAP1,0.36761957,1.0,0.13193378,-0.20558119776247916,-0.20837562858334824,0.20545708,0.8111213,1.0,0.8693892977266983
Source_Tumor_CSC,Target_PBMC_NK,BAG6,NCR3,0.2228474,1.0,0.047980882,-0.05882579261689287,0.25757135788969504,0.34451917,0.7214295,1.0,0.8701903822009
Source_Tumor_CSC,Target_PBMC_NK,SNCA,LAG3,0.117380165,0.233,0.012751776,0.008377956553711471,0.12430227246116421,0.4200553,0.5717507,1.0,0.8711020279822304
Source_Tumor_CSC,Target_PBMC_NK,IGF2,IGF2R,0.2631039,0.0,0.03775463,0.3084310712335683,0.15867435162583077,0.5949793,0.69671774,0.2951252820019762,0.8726142502483543
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,CXCR3,0.11727877,0.0,0.012823943,0.2932185105199405,0.3703185444273489,0.7929991,0.57244146,0.05666578589707767,0.8754945411763694
Source_Tumor_CSC,Target_PBMC_NK,TGFB1,LPP,0.43617076,1.0,0.17722283,-0.49656734442611633,-1.1222997565811506,0.10735386,0.8326974,1.0,0.8756326318134369
Source_Tumor_CSC,Target_PBMC_NK,TNFSF13,TNFRSF14,0.2793878,1.0,0.037554946,-0.11775672765380359,-0.20351015420538474,0.14615563,0.69615716,1.0,0.877475481094492
Source_Tumor_CSC,Target_PBMC_NK,LAMC1,ITGA6_ITGB1,0.120332584,0.0,0.012827073,0.37806937542454755,-0.008678957313714847,0.2535451,0.5724714,0.8530335995100404,0.8798810082206985
Source_Tumor_CSC,Target_PBMC_NK,S100A9,CD36,0.4348449,1.0,0.18477057,-0.33955824103852017,-1.7443255635812154,0.10725921,0.83558244,1.0,0.8807134249429698
Source_Tumor_CSC,Target_PBMC_NK,VCAM1,ITGA4_ITGB1,0.4149892,0.0,0.13333584,0.3803235812322566,0.5483948429852292,0.5278714,0.8119297,0.052840293692707256,0.8815426422915991
Source_Tumor_CSC,Target_PBMC_NK,MMRN2,CD93,0.2209415,0.0,0.048466675,0.4878135682325676,0.10028450241591902,0.41866985,0.72244066,0.4285873056546357,0.8823549699744844
Source_Tumor_CSC,Target_PBMC_NK,JAM2,ITGA4_ITGB1,0.41532713,0.0,0.13374957,0.5125463064696829,0.41434788878116807,0.55077493,0.81216615,0.052840293692707256,0.8839868231049828
Source_Tumor_CSC,Target_PBMC_NK,SPTAN1,PTPRA,0.36852416,0.0,0.13382497,0.039570922656796285,0.24102617502145957,0.34084973,0.8122091,0.2530835281762204,0.8864357555805853
Source_Tumor_CSC,Target_PBMC_NK,PTGS2,ALOX5,0.22003049,0.0,0.04367562,0.0956340945562228,0.29218622524410487,0.40584517,0.71188515,0.10713153126603613,0.8872522766079937
Source_Tumor_CSC,Target_PBMC_NK,TGM2,ITGB1,0.4154154,0.0,0.13385768,0.4545117159713027,0.4385162861914139,0.5370456,0.8122278,0.052840293692707256,0.8888889683617509
Source_Tumor_CSC,Target_PBMC_NK,TGM2,ITGA4,0.41625166,0.0,0.1342234,0.4770847773200547,0.7797101619584276,0.7671049,0.81243575,0.052840293692707256,0.8913467031535935
Source_Tumor_CSC,Target_PBMC_NK,LAMB2,ITGA6_ITGB1,0.121773146,0.0,0.013056634,0.34079918480285765,-0.010067461670468209,0.24792345,0.5746407,0.8654298883699703,0.8930041211132159
Source_Tumor_CSC,Target_PBMC_NK,LGALS9,CD47,0.3781854,1.0,0.13437341,-0.05856096752442202,0.05427301168825066,0.2522356,0.81252086,1.0,0.8938089641199911
Source_Tumor_CSC,Target_PBMC_NK,CCN1,TLR2,0.4315703,0.0,0.18604584,0.5613616169188761,0.9182141339890154,0.6478695,0.8360544,0.034956786061712826,0.8960016003585007
Source_Tumor_CSC,Target_PBMC_NK,VCAN,ITGA4,0.4309797,1.0,0.15230477,-0.2681482328459335,-0.5648619251173748,0.14209178,0.8218752,1.0,0.8985562826718589
Source_Tumor_CSC,Target_PBMC_NK,JAG1,CD46,0.218575,0.0,0.040016122,0.2507256299294705,0.06397278179420002,0.4271514,0.7028285,0.5341496978734419,0.899575229442598
Source_Tumor_CSC,Target_PBMC_NK,GRN,TNFRSF1A,0.41799396,1.0,0.13585621,-0.08824773587045508,-0.37700605886963895,0.17999865,0.81335527,1.0,0.9012229457052909
Source_Tumor_CSC,Target_PBMC_NK,CSF1,CSF2RA,0.13932613,0.0,0.013112074,0.05909939936403938,0.046344524413360164,0.4050952,0.5751584,0.6245618900960617,0.9017226912649334
Source_Tumor_CSC,Target_PBMC_NK,VCAN,ITGB1,0.43014345,1.0,0.15188979,-0.2907212941946855,-0.9060558008843884,0.09947761,0.8216754,1.0,0.9087932900150382
Source_Tumor_CSC,Target_PBMC_NK,CALM3,INSR,0.281804,1.0,0.036404204,-0.16964158373914548,-0.35849828440821785,0.127573,0.6928558,1.0,0.9120115161895501
Source_Tumor_CSC,Target_PBMC_NK,ITGB2,CD226,0.23609814,1.0,0.03639115,-0.5643901596263411,-0.7098551781790319,0.160019,0.6928176,1.0,0.9145123994331525
Source_Tumor_CSC,Target_PBMC_NK,MFGE8,ITGAV,0.11551653,0.0,0.013199601,0.23309964903748623,0.06317749461878844,0.33213392,0.57597107,0.559001544450455,0.9147554250158011
Source_Tumor_CSC,Target_PBMC_NK,S100A8,CD68,0.42424402,1.0,0.13905978,-0.3836240028635294,-2.4722338230146184,0.045765854,0.8151179,1.0,0.9161739209852688
Source_Tumor_CSC,Target_PBMC_NK,TNFSF12,TNFRSF12A,0.13624057,1.0,0.013298267,-0.1750666425692504,-0.2960637532876117,0.12532496,0.5768802,1.0,0.9190876643118764
Source_Tumor_CSC,Target_PBMC_NK,PSEN1,NOTCH2,0.21717373,1.0,0.04032114,-0.07834749512935993,0.13364085493674963,0.26026157,0.7036209,1.0,0.91952811708612
Source_Tumor_CSC,Target_PBMC_NK,ICAM1,SPN,0.42854896,0.0,0.17010154,0.12773028605307882,0.6784133977341766,0.5348349,0.82982117,0.06790237401044023,0.9216305450325555
Source_Tumor_CSC,Target_PBMC_NK,ADAM28,ITGA4,0.42832398,0.0,0.14904436,0.35357049092720266,0.8032483310001851,0.6897219,0.82028574,0.052840293692707256,0.9242034620083118
Source_Tumor_CSC,Target_PBMC_NK,TGFB1,TGFBR3,0.40296793,1.0,0.14068078,-0.48525896204753466,-0.838157176730304,0.13438351,0.81598955,1.0,0.9287584432449871
Source_Tumor_CSC,Target_PBMC_NK,FABP5,RXRA,0.39866272,0.0,0.14094754,0.30351241633892273,0.7009844347337348,0.47579846,0.8161318,0.052840293692707256,0.9363641868873347
Source_Tumor_CSC,Target_PBMC_NK,JAG1,NOTCH2,0.2151941,0.0,0.03913378,0.2700650014251063,0.40099791456224754,0.6587798,0.7004948,0.052840293692707256,0.9397738858940345
Source_Tumor_CSC,Target_PBMC_NK,HLA-F,LILRB2,0.3773681,1.0,0.1424065,-0.19799100947901535,0.09807467248560536,0.2826716,0.8169032,1.0,0.9465698622128368
Source_Tumor_CSC,Target_PBMC_NK,BGN,LY96,0.12160228,0.0,0.013670891,0.2686287415199077,-0.13367628881646018,0.33020198,0.5802493,1.0,0.9578080109453389
Source_Tumor_CSC,Target_PBMC_NK,JAG1,NOTCH1,0.11845991,0.0,0.013888018,0.24619062181857226,0.09029210367777674,0.3639663,0.582167,0.45878478160806224,0.9663467597817887
Source_Tumor_CSC,Target_PBMC_NK,VEGFC,FLT1,0.13246822,0.0,0.0138922455,0.3975073360949649,-0.14947807551459424,0.20522615,0.58220404,1.0,0.9706072200047108
Source_Tumor_CSC,Target_PBMC_NK,TNFSF10,RIPK1,0.20639774,0.0,0.04035453,0.05303462873388197,0.10015800847258202,0.30285418,0.7037072,0.43042969872602044,0.9785316013609002
Source_Tumor_CSC,Target_PBMC_NK,LRPAP1,SORL1,0.39458868,1.0,0.1454086,-0.037344570723118045,-0.02205750692051983,0.30341765,0.8184582,1.0,0.9881333418192166
Source_Tumor_CSC,Target_PBMC_NK,C1QB,LRP1,0.4142,0.0,0.17117941,0.5607236380259877,1.110326921906861,0.77350247,0.8302667,0.015636951949012906,0.9943150877757598
Source_Tumor_CSC,Target_PBMC_NK,LRPAP1,LDLR,0.20376438,1.0,0.033531733,-0.06255336256683286,-0.11034651601526196,0.18416107,0.6840417,1.0,0.9996312910525179
Source_Tumor_CSC,Target_PBMC_NK,ADAM9,ITGAV,0.12569872,0.0,0.015307255,0.05794936497188715,0.010454117866518842,0.23013878,0.5939517,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,ADAM17,RHBDF2,0.17528978,1.0,0.030167416,-0.08433446342600687,-0.07395283747342343,0.22949733,0.6725065,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,ADAM17,NOTCH1,0.12903708,1.0,0.016139464,-0.09972741651450598,-0.211269239794662,0.148938,0.60031945,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,ADAM17,IL6R,0.18791485,1.0,0.03399647,-0.07968120652071273,-0.0010684068244043998,0.26177913,0.6855272,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,THBS1,ITGA6,0.13988367,1.0,0.015942628,-0.12992958503482707,-0.5564169456042991,0.08686153,0.5988463,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,THBS1,SDC4,0.13623099,1.0,0.014480894,-0.10371155800613788,-0.3002553488544313,0.20916246,0.5872425,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,TNFSF10,TNFRSF10B,0.18526465,0.0,0.029628037,0.03834288368522871,-0.022581816039304398,0.2038457,0.67051667,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,TNFSF12,CD163,0.1976552,1.0,0.038943622,-0.17038085315891896,-0.4279308878646605,0.15134963,0.69998366,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,TNFSF12,TNFRSF25,0.13946687,1.0,0.014645492,-0.16078219308758473,-0.15082200135961926,0.23970696,0.5886116,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,CCN1,SDC4,0.24477617,0.0,0.030192127,0.5532440098829318,0.9898918716598519,0.63173646,0.6725967,0.04128217717472353,1.0
Source_Tumor_CSC,Target_PBMC_NK,CCN1,ITGAM,0.3886877,0.0,0.15026629,0.5720892673216788,1.2944884799595173,0.8479152,0.8208868,0.013788977300606029,1.0
Source_Tumor_CSC,Target_PBMC_NK,CCL3L1,CCR1,0.14233813,1.0,0.019588806,-0.04018648532559742,-0.12184983608884278,0.29648292,0.62331474,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,C1QB,C1QBP,0.39615098,0.0,0.15693334,0.548940832432857,0.91836460210703,0.59081763,0.824056,0.052840293692707256,1.0
Source_Tumor_CSC,Target_PBMC_NK,ARF6,PLD1,0.243249,1.0,0.02639798,-0.21442995352713604,-0.24945472128216437,0.17513812,0.65764254,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,ANGPTL4,ITGA5_ITGB1,0.20001778,0.0,0.028247302,0.29282956247105746,0.21220185752351411,0.53931296,0.66522384,0.2102587435490166,1.0
Source_Tumor_CSC,Target_PBMC_NK,C1QA,CR1,0.25237828,0.0,0.032587368,0.5460522852692005,0.8790914126157894,0.646463,0.68094647,0.040265179772968375,1.0
Source_Tumor_CSC,Target_PBMC_NK,BGN,TLR4,0.1345455,0.0,0.015953878,0.2930930559451547,0.24925657862356218,0.6152858,0.5989311,0.15350294535653847,1.0
Source_Tumor_CSC,Target_PBMC_NK,CD47,SIRPG,0.19125158,1.0,0.021519624,-0.08747635455399547,-6.281811877673071e-05,0.3851842,0.6342852,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,CD72,CD5,0.14059652,0.0,0.015799005,0.1411073906734881,0.37639637977686125,0.72289956,0.59775895,0.06123421320141129,1.0
Source_Tumor_CSC,Target_PBMC_NK,CD70,CD27,0.15197745,0.0,0.019830743,0.12393286798835354,0.29190556138698714,0.50500906,0.62475467,0.10778328014779429,1.0
Source_Tumor_CSC,Target_PBMC_NK,CD48,CD244,0.1576789,1.0,0.020147244,-0.361543804452072,-0.45576621129416667,0.18017888,0.6266089,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,CD4,0.20244981,0.0,0.02760569,0.29667495878523065,0.41938484979126156,0.71879435,0.6626606,0.052840293692707256,1.0
Source_Tumor_CSC,Target_PBMC_NK,CSF1,SIRPA,0.15459839,0.0,0.014943387,0.05874000077157206,0.10462783286197201,0.39067295,0.59104735,0.4140602490157663,1.0
Source_Tumor_CSC,Target_PBMC_NK,ENTPD1,ADORA2A,0.18956736,0.0,0.030709792,0.11493352140763172,0.2714171752712094,0.4453343,0.6744658,0.12653264961428545,1.0
Source_Tumor_CSC,Target_PBMC_NK,DLL4,NOTCH2,0.18769199,0.0,0.022638123,0.3129333116646826,0.34511794954806896,0.74706143,0.6401419,0.06744163013302513,1.0
Source_Tumor_CSC,Target_PBMC_NK,DLL1,NOTCH2,0.1812131,0.0,0.018752107,0.2486726186370295,0.3155503658458857,0.71348053,0.61817646,0.08891565577721648,1.0
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,ITGA5,0.19761865,0.0,0.026767224,0.2845258011067595,0.2324725005591352,0.5461642,0.65920454,0.17973005518634372,1.0
Source_Tumor_CSC,Target_PBMC_NK,AFDN,EPHB6,0.14541559,0.0,0.014720998,0.2801519957137236,0.34571927935324953,0.6419187,0.58923405,0.06698323498678738,1.0
Source_Tumor_CSC,Target_PBMC_NK,ADM,ADRB2,0.16648309,0.0,0.026958665,0.1666568641899751,0.40401733004859436,0.5033464,0.6600047,0.052840293692707256,1.0
Source_Tumor_CSC,Target_PBMC_NK,FSTL1,DIP2A,0.18107842,0.0,0.03278377,0.35988139651770085,0.34161574353774676,0.58945113,0.68159884,0.06883094000965055,1.0
Source_Tumor_CSC,Target_PBMC_NK,FAM3C,CLEC2D,0.20004404,0.0,0.038900197,0.1224245050551512,0.23648249149252404,0.46247116,0.6998664,0.17218339837319338,1.0
Source_Tumor_CSC,Target_PBMC_NK,IRAK4,TLR4,0.13580313,1.0,0.016408883,-0.0596627838310461,-0.014533919410516155,0.2271772,0.60230386,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,IL1B,ADRB2,0.15978444,1.0,0.025097078,-0.1566810431190362,-0.8475176254431334,0.14872289,0.651931,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,HSPA4,TLR4,0.19075955,0.0,0.03629197,0.043136975308270945,0.1370854257666844,0.3382006,0.6925272,0.3437557684278534,1.0
Source_Tumor_CSC,Target_PBMC_NK,HLA-F,CD8B,0.39406613,1.0,0.15502371,-0.19663811295014869,0.43337605274173363,0.32363608,0.8231667,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,HLA-DQA2,CD4,0.41002953,0.0,0.15967736,0.19359715324380283,0.619720768436552,0.4786688,0.82530916,0.052840293692707256,1.0
Source_Tumor_CSC,Target_PBMC_NK,HLA-DOB,CD4,0.1917723,0.0,0.02081217,0.22108967109101274,0.28467460297041747,0.6630014,0.6303995,0.11310492184793655,1.0
Source_Tumor_CSC,Target_PBMC_NK,HBEGF,CD9,0.19174477,0.0,0.03132617,0.05417548232240015,-0.261107704346971,0.121520676,0.67664355,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,JAM3,ITGAM_ITGB2,0.21404,0.0,0.024451861,0.09017357287291089,0.35661808491304997,0.58333385,0.6489701,0.09649743430260292,1.0
Source_Tumor_CSC,Target_PBMC_NK,JAM2,ITGAV_ITGB1,0.16099076,0.0,0.022612503,0.49594930148162253,0.18681870578910578,0.375654,0.6400115,0.2481634604805418,1.0
Source_Tumor_CSC,Target_PBMC_NK,JAG2,NOTCH2,0.18439625,0.0,0.02066135,0.26431493525875166,0.31855558716980953,0.71895134,0.6295519,0.08502315036563371,1.0
Source_Tumor_CSC,Target_PBMC_NK,IL16,KCNA3,0.13519898,1.0,0.017979912,-0.10791427947182268,0.03305241577108711,0.2961902,0.6132016,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,IL16,CD9,0.13523775,1.0,0.017991738,-0.1580081943549935,-0.6332514157362483,0.06406115,0.6132795,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,LAMA4,ITGA6_ITGB1,0.16406745,0.0,0.019796422,0.49403437915844683,0.18008690789197013,0.26237515,0.6245516,0.7198420119965834,1.0
Source_Tumor_CSC,Target_PBMC_NK,MAML2,NOTCH1,0.1749338,1.0,0.025908992,-0.08629665377646087,-0.14254463124937328,0.16618904,0.6555346,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,LRPAP1,SORT1,0.19160508,1.0,0.02640295,-0.054883931723305135,-0.09727060285946301,0.236106,0.6576637,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,LMAN1,MCFD2,0.18383753,0.0,0.025749626,0.1122761442379286,0.1006259148794468,0.25207704,0.6548376,0.8166427875400138,1.0
Source_Tumor_CSC,Target_PBMC_NK,LILRB4,LAIR1,0.1670312,0.955,0.023972185,-0.020845184081738702,0.030919958669614056,0.2813896,0.6467102,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,LGALS9,SLC1A5,0.19132373,1.0,0.027796542,-0.06956446245034942,-0.04273058871602145,0.21442012,0.6634302,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,LGALS9,HAVCR2,0.20345289,1.0,0.03471443,-0.06348651719137319,-0.038842398818842466,0.2625106,0.68777555,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,NECTIN2,TIGIT,0.18963273,0.0,0.02173596,0.3696789177229019,0.4808012121325996,0.7493493,0.63544464,0.052840293692707256,1.0
Source_Tumor_CSC,Target_PBMC_NK,NECTIN2,CD226,0.20294465,0.0,0.02996006,0.3713204687204045,0.539205090223915,0.7782875,0.67174655,0.052840293692707256,1.0
Source_Tumor_CSC,Target_PBMC_NK,MMP2,PECAM1,0.2511186,0.0,0.032010507,0.22521749803899715,-0.4791017508169183,0.35260177,0.6790032,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,MFNG,NOTCH2,0.20315972,1.0,0.0319156,-0.11353098887548665,0.037750576585440204,0.2148068,0.67867947,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,MDK,SDC2,0.12557322,0.0,0.014817765,0.37181973974388394,0.2529100542257249,0.6217635,0.59002674,0.1468026088310273,1.0
Source_Tumor_CSC,Target_PBMC_NK,SEMA4D,PLXNB2,0.17635426,1.0,0.030243997,-0.1283603562307109,0.050164069327427785,0.20597883,0.67278564,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,SEMA4A,PLXND1,0.14091268,0.816,0.019316338,-0.0067073005433088174,-0.1376307294546434,0.19961058,0.62166893,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,PTPN6,CD300LF,0.19273165,1.0,0.027835302,-0.19485841851622424,-0.14748729455052423,0.26363876,0.6635857,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,PTDSS1,JMJD6,0.20004715,1.0,0.03663085,-0.06407999587874602,-0.07848450447604158,0.23613769,0.6935158,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,PSEN1,NOTCH1,0.120439515,1.0,0.014309396,-0.10222187473589397,-0.1770649559477212,0.14379074,0.58579785,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,PSEN1,NCSTN,0.13941482,1.0,0.01941184,-0.0928525317408624,-0.07672750305625206,0.19073282,0.6222487,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,PLTP,ABCA1,0.16423684,0.0,0.026716027,0.32768316800855996,0.15881304379089511,0.44889423,0.6589894,0.2937372760252395,1.0
Source_Tumor_CSC,Target_PBMC_NK,NUCB2,ERAP1,0.202079,0.309,0.03960953,0.007504040146178252,0.14295630241747057,0.33336982,0.70176095,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,SEMA4A,PLXNB2,0.16164988,0.038,0.024196789,0.01459136951918536,0.18556120526428402,0.34555325,0.6477748,0.9825740095107454,1.0
Source_Tumor_CSC,Target_PBMC_NK,S100A8,TLR4,0.20142391,1.0,0.040150303,-0.3767141003022051,-2.183787908533645,0.055990182,0.703178,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,ADAM15,ITGAV,0.18378909,0.0,0.027331624,0.0665327818790423,0.02040846540002028,0.22274184,0.6615445,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,ADAM10,TSPAN5,0.15137579,1.0,0.015457552,-0.0777857590972566,-0.0654797398032912,0.20566168,0.5951294,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,ADAM10,TSPAN17,0.15123148,1.0,0.015388942,-0.07177244599814644,-0.008628006183768862,0.27458376,0.59459335,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,ADAM10,NOTCH1,0.17207982,1.0,0.025301494,-0.08412870438564365,-0.1537130989831762,0.16837111,0.6528508,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,VEGFA,ITGAV,0.19409713,0.0,0.029465329,0.1515925310138734,0.28975866810174067,0.26417696,0.6699081,0.685205412257094,1.0
Source_Tumor_CSC,Target_PBMC_NK,TGS1,RXRA,0.18072239,0.943,0.025632385,-0.02016635607533824,0.009210076611794432,0.27730247,0.65432173,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,TGM2,SDC4,0.14551646,0.0,0.015824907,0.4527200544978039,0.3833901342352758,0.61545116,0.5979559,0.052840293692707256,1.0
Source_Tumor_CSC,Target_PBMC_NK,TGM2,ADGRG1,0.20164427,0.0,0.04037084,0.4598909973928995,0.592938150258208,0.73506314,0.70374936,0.052840293692707256,1.0
Source_Tumor_CSC,Target_PBMC_NK,TFPI,SDC4,0.14996465,0.0,0.016468756,0.37107597034678325,0.3631820964616791,0.58742464,0.60274,0.05996185733616512,1.0
Source_Tumor_CSC,Target_PBMC_NK,TNFSF13,TNFRSF1A,0.14949642,1.0,0.017256761,-0.13556182911099973,-0.41380839088582533,0.10580443,0.608322,1.0,1.0
Source_Tumor_CSC,Target_PBMC_NK,TNFSF13B,TFRC,0.15297684,1.0,0.023395244,-0.13427653096684347,-0.16673070832467263,0.15680932,0.6439222,1.0,1.0
